t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2463.277,26.05394,-8.810662,5.894524,-3.189077,-0.3366236,-0.1619202,1.761947,613,808,46
2463.281,26.05784,-9.02614,5.228936,-2.983175,-0.4250405,-0.1736381,1.797101,608,814,75
2463.285,26.06175,-9.006987,4.362235,-2.858677,-0.5177185,-0.1778992,1.825863,646,822,100
2463.289,26.06566,-8.987833,3.366248,-2.576161,-0.5848302,-0.1736381,1.836516,618,774,48
2463.293,26.06956,-9.035717,1.939303,-2.322376,-0.6050702,-0.1619202,1.820537,603,806,55
2463.297,26.07347,-9.08839,0.866701,-2.063802,-0.5858954,-0.1597897,1.79071,626,808,87
2463.301,26.07737,-9.069236,-0.1292869,-1.982399,-0.5603291,-0.1661813,1.750229,614,787,73
2463.305,26.08128,-9.011775,-1.35033,-1.790863,-0.5464807,-0.1832255,1.687379,645,788,8
2463.309,26.08519,-8.901642,-2.130839,-1.704672,-0.5464807,-0.2034655,1.643703,631,764,76
2463.312,26.08909,-8.734048,-2.806004,-1.599327,-0.5624596,-0.2141182,1.596831,604,792,71
2463.316,26.093,-8.51857,-3.136404,-1.575385,-0.5954828,-0.2237055,1.547829,634,810,62
2463.32,26.09691,-8.173804,-3.270479,-1.436521,-0.6402239,-0.2311624,1.487109,624,786,80
2463.324,26.10081,-7.963115,-3.126827,-1.216254,-0.6679208,-0.2279666,1.45089,594,817,85
2463.328,26.10472,-7.94875,-2.762909,-1.063026,-0.6817692,-0.2183792,1.422128,614,781,64
2463.332,26.10862,-8.020576,-2.020706,-0.842759,-0.660464,-0.1938781,1.395496,615,766,61
2463.336,26.11253,-8.18817,-1.355118,-0.617704,-0.6210492,-0.1747034,1.381648,621,759,81
2463.34,26.11644,-8.480262,-0.7278373,-0.3351882,-0.556068,-0.1565939,1.377387,644,758,36
2463.344,26.12034,-8.853758,-0.2298434,-0.2394202,-0.4719121,-0.1352886,1.384844,610,779,31
2463.348,26.12425,-9.174581,0.3543418,-0.004788403,-0.3451457,-0.1225054,1.394431,605,774,45
2463.352,26.12816,-9.380482,0.6751649,0.009576807,-0.2492719,-0.1257012,1.399757,607,750,104
2463.355,26.13206,-9.524134,0.842759,0.05267244,-0.1576591,-0.1416802,1.398692,607,776,76
2463.359,26.13597,-9.481039,0.9816227,-0.04788403,-0.04687164,-0.1661813,1.402953,632,768,73
2463.363,26.13987,-9.414001,0.9385271,-0.06703765,0.02343582,-0.181095,1.405084,584,773,85
2463.367,26.14378,-9.337386,0.7661445,-0.1053449,0.07456851,-0.1970739,1.398692,640,781,34
2463.371,26.14769,-9.179369,0.6368576,-0.2202666,0.1193096,-0.2098571,1.377387,624,799,62
2463.375,26.15159,-8.935161,0.4405331,-0.3782839,0.1352886,-0.1960087,1.34756,621,758,63
2463.379,26.1555,-8.834604,0.272939,-0.5746084,0.1320928,-0.1715076,1.32945,603,758,52
2463.383,26.15941,-8.714894,-0.06703765,-0.7374141,0.1182444,-0.1406149,1.312406,586,771,68
2463.387,26.16331,-8.652645,-0.5363012,-1.091756,0.07669904,-0.09161274,1.2911,598,765,67
2463.391,26.16722,-8.523358,-0.9385271,-1.278504,0.02024002,-0.05645902,1.271926,606,756,54
2463.395,26.17112,-8.523358,-1.326388,-1.383849,-0.0660464,-0.01597897,1.261273,580,762,58
2463.398,26.17503,-8.413225,-1.728614,-1.474828,-0.2237055,0.02024002,1.244229,617,768,68
2463.402,26.17894,-8.51857,-2.06859,-1.484405,-0.3611246,0.03941478,1.233576,597,779,94
2463.406,26.18284,-8.441955,-2.226608,-1.446098,-0.4889564,0.05113269,1.225054,615,770,69
2463.41,26.18675,-8.446743,-2.173935,-1.417367,-0.608266,0.05432849,1.215467,593,758,58
2463.414,26.19066,-8.365341,-2.111686,-1.417367,-0.757403,0.04261058,1.212271,595,808,76
2463.418,26.19456,-8.341399,-2.030283,-1.479617,-0.8415589,0.02663161,1.202684,585,799,73
2463.422,26.19847,-8.403648,-1.814805,-1.623269,-0.9033442,0.01597897,1.184574,642,759,42
2463.426,26.20237,-8.595184,-1.517924,-1.766921,-0.9608685,-0.001065264,1.138768,559,750,58
2463.43,26.20628,-8.743624,-1.264138,-1.92015,-0.9981528,-0.01917476,1.085504,621,759,65
2463.434,26.21019,-8.805874,-0.9385271,-1.968034,-1.04822,-0.04367584,1.02585,548,781,29
2463.438,26.21409,-8.892065,-0.6320692,-1.939303,-1.110006,-0.07669904,0.9640643,569,793,65
2463.441,26.218,-9.050082,-0.1532289,-1.924938,-1.215467,-0.1299623,0.8799084,599,741,47
2463.445,26.22191,-9.102755,0.1915361,-1.848324,-1.313471,-0.1725728,0.8223841,599,761,47
2463.449,26.22581,-9.179369,0.5363012,-1.881843,-1.405084,-0.201335,0.7797736,591,754,93
2463.453,26.22972,-9.375694,0.8092402,-1.843535,-1.508414,-0.2173139,0.7499462,613,766,69
2463.457,26.23362,-9.706094,0.8092402,-1.776498,-1.548894,-0.2173139,0.7499462,609,759,74
2463.461,26.23753,-10.02213,0.7517793,-1.675941,-1.541438,-0.2205097,0.7744472,572,764,41
2463.465,26.24144,-10.39084,0.6129156,-1.719037,-1.482848,-0.2109224,0.8223841,577,764,87
2463.469,26.24534,-10.71645,0.06224924,-1.786074,-1.306014,-0.1906823,0.9044095,594,804,60
2463.473,26.24925,-10.99417,-0.5267244,-2.073379,-1.104679,-0.1725728,0.9843043,604,783,55
2463.477,26.25316,-11.1091,-1.201889,-2.217031,-0.8575379,-0.1416802,1.061003,564,776,48
2463.48,26.25706,-11.08994,-2.092532,-2.212242,-0.5123922,-0.1097222,1.153681,585,785,51
2463.484,26.26097,-10.91756,-2.628833,-2.178724,-0.2748382,-0.09906959,1.227185,583,759,80
2463.488,26.26487,-10.51055,-3.107674,-2.025495,-0.09161274,-0.1012001,1.295362,561,775,83
2463.492,26.26878,-10.01734,-3.490746,-1.843535,0.02343582,-0.0958738,1.351821,632,791,92
2463.496,26.27269,-9.193734,-3.643975,-1.757344,0.0777643,-0.08628642,1.409345,590,718,84
2463.5,26.27659,-8.590396,-3.519476,-1.742979,0.05645902,-0.07669904,1.434911,633,766,79
2463.504,26.2805,-8.18817,-3.318364,-1.838747,-0.0181095,-0.03621899,1.445564,589,743,81
2463.508,26.28441,-7.929596,-2.705448,-1.968034,-0.144876,0.01704423,1.437042,568,776,76
2463.512,26.28831,-8.010999,-2.231396,-2.126051,-0.2300971,0.0479369,1.412541,605,795,53
2463.516,26.29222,-8.355764,-1.541866,-2.154781,-0.2950782,0.0660464,1.373126,573,792,62
2463.52,26.29612,-8.978256,-0.7709329,-2.456451,-0.350472,0.06178534,1.32945,623,773,115
2463.523,26.30003,-9.610325,-0.06224924,-2.600103,-0.4293016,0.03408846,1.276187,587,731,73
2463.527,26.30394,-10.33816,0.1819593,-2.810793,-0.4985438,-0.006391587,1.238903,572,784,88
2463.531,26.30784,-11.11867,0.1436521,-3.284845,-0.5603291,-0.0660464,1.1899,599,780,45
2463.535,26.31175,-11.97101,-0.1388637,-3.792415,-0.6636597,-0.1747034,1.10894,598,758,54
2463.539,26.31566,-12.36845,-0.4261679,-4.299986,-0.7659251,-0.2599245,1.037568,558,761,72
2463.543,26.31956,-12.48337,-0.6512229,-4.778827,-0.86606,-0.3600594,0.9608685,601,754,111
2463.547,26.32347,-12.12903,-0.9337386,-5.12838,-0.9843043,-0.4942827,0.8713863,546,756,59
2463.551,26.32737,-11.53526,-1.125275,-5.200206,-1.04822,-0.572047,0.8234494,560,759,74
2463.555,26.33128,-10.82179,-1.527501,-4.903325,-1.072721,-0.6263755,0.793622,556,774,84
2463.559,26.33519,-10.25197,-2.020706,-4.362235,-1.049285,-0.6572682,0.7680557,597,752,66
2463.562,26.33909,-9.749189,-3.078943,-3.466804,-0.9800433,-0.6508766,0.7254451,552,751,72
2463.566,26.343,-9.600749,-4.065354,-2.580949,-0.9150622,-0.6135923,0.6743124,596,763,85
2463.57,26.34691,-9.538499,-4.879383,-1.747767,-0.8522115,-0.572047,0.6061355,569,760,92
2463.574,26.35081,-9.581595,-5.549759,-0.8283938,-0.7765778,-0.5368933,0.499609,584,727,87
2463.578,26.35472,-9.720459,-5.564125,-0.4644751,-0.7265103,-0.5283712,0.4197142,576,724,80
2463.582,26.35862,-9.840169,-5.358223,-0.5554548,-0.680704,-0.5166533,0.3462109,585,786,91
2463.586,26.36253,-9.988609,-4.922479,-0.7852981,-0.6402239,-0.5113269,0.2790993,594,767,90
2463.59,26.36644,-10.30464,-4.237737,-1.283292,-0.5784386,-0.4889564,0.2087918,569,753,47
2463.594,26.37034,-10.58237,-3.787627,-1.776498,-0.5336975,-0.4644553,0.1619202,576,748,59
2463.598,26.37425,-10.91277,-3.471592,-2.207454,-0.4985438,-0.4388889,0.1161138,603,763,77
2463.602,26.37816,-11.23838,-3.193865,-2.748544,-0.4783037,-0.4079963,0.06498113,577,773,54
2463.605,26.38206,-11.32457,-3.107674,-3.117251,-0.4825648,-0.406931,0.03728426,620,767,69
2463.609,26.38597,-11.30542,-3.117251,-3.543418,-0.5038701,-0.4154531,0.01917476,571,760,64
2463.613,26.38987,-11.24317,-3.270479,-3.921702,-0.5251754,-0.4388889,0.003195793,566,769,43
2463.617,26.39378,-11.21444,-3.768473,-4.443638,-0.5581986,-0.4495416,-0.02876214,579,734,121
2463.621,26.39769,-11.42513,-4.43885,-4.376601,-0.588026,-0.4399542,-0.07456851,588,780,63
2463.625,26.40159,-11.88003,-5.147534,-3.936068,-0.6306365,-0.4186489,-0.149137,603,752,78
2463.629,26.4055,-12.60308,-5.918467,-3.505111,-0.7158577,-0.3941478,-0.298274,571,781,52
2463.633,26.40941,-12.83292,-5.966351,-3.303998,-0.7701862,-0.4079963,-0.4282363,575,765,58
2463.637,26.41331,-12.79461,-5.535394,-3.275268,-0.7744472,-0.4697816,-0.5400891,556,735,73
2463.641,26.41722,-12.44985,-4.984728,-3.323152,-0.7360977,-0.5688512,-0.6178534,586,762,66
2463.645,26.42112,-12.07156,-4.951209,-3.160346,-0.6551376,-0.6860303,-0.6764429,615,774,76
2463.648,26.42503,-11.9327,-5.655104,-2.691083,-0.5933523,-0.7329019,-0.7382283,548,767,101
2463.652,26.42894,-11.76511,-6.660669,-2.054225,-0.5443501,-0.7382283,-0.8426242,576,726,76
2463.656,26.43284,-11.78426,-8.063671,-1.201889,-0.4846953,-0.7030745,-1.040763,563,743,34
2463.66,26.43675,-11.75074,-8.868123,-0.914585,-0.4495416,-0.6860303,-1.206945,553,766,48
2463.664,26.44066,-11.72201,-9.385271,-0.9097966,-0.4186489,-0.6796387,-1.374191,574,727,72
2463.668,26.44456,-11.5209,-9.514557,-0.6607997,-0.3920173,-0.7201188,-1.533981,596,750,82
2463.672,26.44847,-11.24796,-9.260772,0.4596867,-0.4122573,-0.8383631,-1.721467,584,781,75
2463.676,26.45237,-10.85531,-8.853758,2.145205,-0.4687164,-0.9651296,-1.818406,628,761,63
2463.68,26.45628,-10.14184,-8.45632,3.289633,-0.5262406,-1.115332,-1.890844,546,737,57
2463.684,26.46019,-8.51857,-7.043741,2.154781,-0.4751079,-1.255947,-1.966478,577,760,34
2463.688,26.46409,-7.153875,-6.014235,0.344765,-0.3760383,-1.25062,-2.01335,616,733,50
2463.691,26.468,-5.947197,-5.377377,-0.6368576,-0.2535329,-1.107875,-2.067678,584,765,77
2463.695,26.47191,-4.903325,-4.774038,-0.8331822,-0.06817692,-0.7861652,-2.133725,606,744,54
2463.699,26.47581,-4.903325,-3.931279,-0.8858546,0.07350325,-0.5230448,-2.270079,598,759,77
2463.703,26.47972,-5.597643,-3.236961,-1.182736,0.1938781,-0.2822951,-2.412824,589,769,96
2463.707,26.48362,-7.038953,-2.719813,-1.359907,0.2705772,-0.07563377,-2.588593,586,759,72
2463.711,26.48753,-9.983821,-1.661576,-1.61848,0.3089267,0.1171791,-2.866627,574,754,43
2463.715,26.49144,-12.9239,-0.7517793,-2.097321,0.3227751,0.2748382,-3.106311,549,766,84
2463.719,26.49534,-16.1848,0.02394202,-2.408567,0.3366236,0.4516721,-3.328951,611,793,51
2463.723,26.49925,-22.96518,4.103662,-4.070143,0.3728426,0.8191884,-3.444,608,773,92
2463.727,26.50316,-29.99456,8.015787,-5.564125,0.314253,1.232511,-3.172357,582,770,81
2463.73,26.50706,-36.27216,10.6925,-5.928043,0.1352886,1.617071,-2.65677,566,774,54
2463.734,26.51097,-38.55622,11.65976,-3.438074,-0.1438107,1.518002,-2.234925,647,774,83
2463.738,26.51487,-35.05111,10.75954,1.106121,-0.7052051,0.1363538,-2.199771,589,763,26
2463.742,26.51878,-30.3058,10.53928,1.489193,-1.131311,-1.353951,-2.49698,567,762,41
2463.746,26.52269,-24.90449,11.21923,-0.7661445,-1.507349,-2.49911,-2.788862,621,769,65
2463.75,26.52659,-17.12333,11.36288,-4.390966,-1.870604,-2.811233,-2.895389,577,794,105
2463.754,26.5305,-11.64061,9.672575,-5.281609,-1.888714,-2.198706,-2.79845,588,792,82
2463.758,26.53441,-7.580042,7.010222,-4.932055,-1.611745,-1.222924,-2.647182,612,761,83
2463.762,26.53831,-5.564125,4.012682,-3.634398,-1.14942,-0.1928129,-2.491654,608,771,70
2463.766,26.54222,-6.29675,0.4932055,-1.398214,-0.5507417,0.8255799,-2.315885,607,753,49
2463.77,26.54612,-8.734048,-1.685518,-0.2825158,-0.2918825,1.254882,-2.223207,620,743,59
2463.773,26.55003,-11.93749,-3.423708,0.1484405,-0.2407498,1.461543,-2.185923,569,805,57
2463.777,26.55394,-16.30451,-5.090073,-0.08140286,-0.4484763,1.543568,-2.231729,606,776,49
2463.781,26.55784,-18.88546,-5.573701,-0.1244985,-0.7318367,1.518002,-2.31482,653,739,62
2463.785,26.56175,-20.5231,-5.21936,0.3687071,-1.038633,1.392301,-2.41602,605,751,68
2463.789,26.56566,-20.65238,-4.146757,1.403002,-1.299623,1.110006,-2.49698,604,783,94
2463.793,26.56956,-18.69871,-2.212242,2.470816,-1.48924,0.4974785,-2.520416,633,763,78
2463.797,26.57347,-16.29972,-1.082179,2.197877,-1.518002,0.02769688,-2.457565,648,779,69
2463.801,26.57737,-13.65174,-0.3016694,1.28808,-1.463673,-0.2524677,-2.360626,614,791,65
2463.805,26.58128,-10.5297,-0.04788403,0.1819593,-1.283644,-0.2077266,-2.260491,615,736,72
2463.809,26.58519,-8.777143,0.1053449,-0.1101333,-1.084439,0.0660464,-2.23599,638,734,80
2463.812,26.58909,-7.76679,0.344765,0.04788403,-0.8532768,0.3888215,-2.23386,573,797,59
2463.816,26.593,-7.580042,0.7517793,0.2633622,-0.6061355,0.6743124,-2.237055,637,757,52
2463.82,26.59691,-8.33661,1.446098,0.4692635,-0.2716424,0.9033442,-2.207228,615,738,57
2463.824,26.60081,-9.270349,1.877054,0.521936,-0.03408846,0.9704559,-2.15716,606,794,80
2463.828,26.60472,-10.14663,2.140416,0.5267244,0.1800297,0.9672601,-2.09431,624,793,59
2463.832,26.60862,-10.84095,2.336741,0.5554548,0.406931,0.8884305,-2.009089,597,789,73
2463.836,26.61253,-10.89362,2.360683,0.5841852,0.5262406,0.8032094,-1.953695,621,792,52
2463.84,26.61644,-10.76433,2.202666,0.6512229,0.6072007,0.7084008,-1.911084,636,759,128
2463.844,26.62034,-10.17057,2.078167,0.7469909,0.6476808,0.624245,-1.880192,602,795,103
2463.848,26.62425,-9.763554,1.795651,0.7805097,0.6530071,0.5613944,-1.852495,628,794,71
2463.852,26.62816,-9.251195,1.623269,0.9241618,0.6231797,0.5475459,-1.847169,631,786,87
2463.855,26.63206,-8.825027,1.302446,0.9624691,0.5826996,0.5603291,-1.848234,637,794,61
2463.859,26.63597,-8.437167,1.106121,1.173159,0.5273059,0.5933523,-1.856756,642,757,95
2463.863,26.63987,-8.221689,1.101333,1.297657,0.4868258,0.6189186,-1.865278,616,782,51
2463.867,26.64378,-8.12592,1.000776,1.417367,0.4729774,0.6498113,-1.872735,635,787,91
2463.871,26.64769,-7.991845,1.216254,1.407791,0.4878911,0.6636597,-1.87167,605,786,100
2463.875,26.65159,-7.848193,1.326388,1.37906,0.5081311,0.6530071,-1.862082,630,774,48
2463.879,26.6555,-7.747637,1.374272,1.316811,0.5432849,0.6370281,-1.85356,614,779,91
2463.883,26.65941,-7.632715,1.436521,1.316811,0.6050702,0.6093313,-1.841842,642,758,115
2463.887,26.66331,-7.503428,1.513135,1.211466,0.721184,0.5965481,-1.823733,658,772,79
2463.891,26.66722,-7.422025,1.422156,1.25935,0.8383631,0.5944176,-1.802427,657,816,86
2463.895,26.67112,-7.220912,1.312023,1.28808,0.978978,0.6018744,-1.775796,621,747,55
2463.898,26.67503,-7.125144,1.249773,1.302446,1.177117,0.6221144,-1.73212,649,809,86
2463.902,26.67894,-7.000646,1.058237,1.264138,1.320928,0.6317018,-1.701227,638,801,55
2463.906,26.68284,-6.95755,0.8810662,1.240196,1.449825,0.6391587,-1.668204,612,808,19
2463.91,26.68675,-6.842628,0.7565677,1.201889,1.561678,0.6359629,-1.638377,662,780,54
2463.914,26.69066,-6.813898,0.6991069,0.9528923,1.704423,0.6253102,-1.585113,638,781,97
2463.918,26.69456,-6.895301,0.6895301,0.7852981,1.794971,0.6125271,-1.536111,636,768,93
2463.922,26.69847,-6.833052,0.7326257,0.5793968,1.869539,0.5933523,-1.481783,640,808,40
2463.926,26.70237,-6.818686,0.7278373,0.248997,1.953695,0.5677859,-1.407214,637,791,61
2463.93,26.70628,-6.818686,0.7996634,0.01436521,2.011219,0.5390238,-1.350755,651,800,66
2463.934,26.71019,-6.794744,1.005565,-0.2059013,2.05596,0.5113269,-1.287905,640,807,94
2463.938,26.71409,-6.876147,1.225831,-0.4692635,2.087918,0.4783037,-1.218663,646,769,51
2463.941,26.718,-6.890512,1.541866,-0.8619126,2.107093,0.4367584,-1.119593,636,790,75
2463.945,26.72191,-6.890512,1.733402,-1.134852,2.112419,0.4122573,-1.050351,640,784,68
2463.949,26.72581,-6.938396,2.078167,-1.35033,2.102832,0.3888215,-0.978978,627,791,57
2463.953,26.72972,-6.914454,2.475605,-1.58975,2.085788,0.3579289,-0.882039,637,813,58
2463.957,26.73362,-6.976704,2.82037,-1.776498,2.058091,0.3440804,-0.8032094,612,821,88
2463.961,26.73753,-7.000646,3.241749,-1.862689,2.026133,0.3153183,-0.7265103,635,810,66
2463.965,26.74144,-6.995857,3.548207,-2.011129,1.986718,0.3078614,-0.6508766,611,798,50
2463.969,26.74534,-7.024588,4.070143,-2.284068,1.931324,0.2886867,-0.551807,638,804,76
2463.973,26.74925,-7.024588,4.462792,-2.470816,1.89404,0.2897519,-0.4761732,666,779,88
2463.977,26.75316,-6.947973,4.960786,-2.695871,1.856756,0.294013,-0.3984089,643,782,82
2463.98,26.75706,-6.818686,5.430049,-2.72939,1.801362,0.3110572,-0.294013,651,784,110
2463.984,26.76097,-6.607997,5.980716,-2.925714,1.745968,0.3238404,-0.2141182,665,798,103
2463.988,26.76487,-6.244078,6.196194,-2.719813,1.654356,0.3515373,-0.1012001,629,838,87
2463.992,26.76878,-5.923255,6.258443,-2.63841,1.616006,0.3494067,-0.05858954,632,829,77
2463.996,26.77269,-5.717354,6.622362,-2.413355,1.53185,0.350472,0,610,767,60
2464,26.77659,-5.415684,6.890512,-2.106897,1.472195,0.3387541,0.0330232,649,807,74
2464.004,26.7805,-5.224148,7.225701,-2.121263,1.413606,0.3249057,0.05539375,686,823,68
2464.008,26.78441,-5.152322,8.015787,-2.772486,1.262338,0.3462109,0.1033307,634,774,50
2464.012,26.78831,-5.214571,8.159439,-3.280056,1.080178,0.3973436,0.1608549,650,821,80
2464.016,26.79222,-5.401319,8.212112,-3.552995,0.8617989,0.4772385,0.2183792,655,804,74
2464.02,26.79612,-5.84664,8.063671,-3.797204,0.5219796,0.6072007,0.2876214,620,807,66
2464.023,26.80003,-6.392518,8.010999,-3.86903,0.2162487,0.7137272,0.3121225,632,786,69
2464.027,26.80394,-6.914454,8.078036,-3.878607,-0.1459412,0.8330368,0.3217099,658,830,92
2464.031,26.80784,-7.431602,8.178593,-3.916914,-0.5624596,0.9544769,0.3217099,633,803,80
2464.035,26.81175,-7.934384,8.422801,-3.950433,-1.166465,1.138768,0.3163835,577,791,45
2464.039,26.81566,-8.283938,8.772355,-3.500323,-1.786448,1.351821,0.3579289,638,798,84
2464.043,26.81956,-8.485051,8.63828,-2.987964,-2.061287,1.462608,0.4037352,642,779,50
2464.047,26.82347,-8.609549,8.734048,-1.144428,-2.433064,1.686314,0.556068,649,818,69
2464.051,26.82737,-9.050082,8.408436,0.7900865,-2.526807,1.796036,0.7467504,637,766,80
2464.055,26.83128,-9.370905,7.891289,3.150769,-2.421346,1.823733,0.9843043,617,802,43
2464.059,26.83519,-9.677363,7.005434,5.171476,-2.106028,1.728924,1.263404,646,812,34
2464.062,26.83909,-10.34295,5.386954,6.756437,-1.510545,1.392301,1.635181,661,793,80
2464.066,26.843,-11.16656,4.13718,6.871359,-1.047155,1.032241,1.875931,656,781,90
2464.07,26.84691,-11.99974,2.647987,6.536171,-0.5826996,0.660464,2.106028,599,808,71
2464.074,26.85081,-12.99094,0.3543418,6.98628,0.05752428,0.2354234,2.37554,640,817,82
2464.078,26.85472,-13.62301,-1.833958,9.471462,0.5677859,-0.09054748,2.51722,647,799,72
2464.082,26.85862,-14.73392,-4.180276,14.11621,1.16966,-0.5262406,2.624812,619,775,77
2464.086,26.86253,-15.86398,-5.425261,18.51676,1.880192,-1.128115,2.721751,648,771,79
2464.09,26.86644,-16.67801,-7.958326,20.33156,2.728142,-1.899366,2.775014,634,766,93
2464.094,26.87034,-16.59182,-10.63983,19.64203,3.187271,-2.213619,2.776079,580,779,88
2464.098,26.87425,-16.04115,-14.79138,16.85518,3.292732,-2.292449,2.69938,604,766,83
2464.102,26.87816,-14.97334,-23.93723,10.11311,2.755839,-1.896171,2.43626,646,788,102
2464.105,26.88206,-13.98214,-33.55713,1.144428,2.017611,-1.12918,2.005893,633,806,77
2464.109,26.88597,-11.75074,-42.99029,-11.61667,1.124919,0.1885518,1.310275,611,777,64
2464.113,26.88987,-9.222465,-51.26465,-20.50873,-0.02130529,1.646899,0.3781689,643,799,75
2464.117,26.89378,-7.28795,-55.30127,-26.69056,-1.411475,2.616289,-1.148355,639,811,37
2464.121,26.89769,-8.461109,-48.26711,-28.28031,-1.832255,2.631203,-2.283927,621,823,93
2464.125,26.90159,-10.98939,-35.59699,-26.94435,-2.082592,2.682336,-3.096724,608,732,42
2464.129,26.9055,-14.8632,-21.59091,-20.2741,-2.73773,3.10205,-3.609116,645,819,88
2464.133,26.90941,-16.29015,-13.8337,-12.60308,-3.232012,3.319364,-3.650661,645,799,89
2464.137,26.91331,-15.8161,-7.43639,-4.34787,-3.473827,3.090332,-3.409911,651,792,70
2464.141,26.91722,-13.2543,-3.44765,0.7182605,-3.372627,2.403237,-2.956109,650,765,95
2464.145,26.92112,-10.71166,-0.04309563,2.451662,-2.761165,1.296427,-2.269013,622,781,74
2464.148,26.92503,-7.958326,2.178724,1.268927,-2.207228,0.6359629,-1.785383,617,795,81
2464.152,26.92894,-5.971139,3.433285,-1.024718,-1.700162,0.2567287,-1.312406,649,791,107
2464.156,26.93284,-5.6982,2.930503,-4.836287,-1.103614,0.2247708,-0.6881608,664,783,73
2464.16,26.93675,-8.034941,1.235408,-7.40766,-0.6934871,0.4388889,-0.2663161,607,766,97
2464.164,26.94066,-13.20163,-0.320823,-9.255984,-0.3845605,0.7062703,0.09054748,625,765,115
2464.168,26.94456,-24.61718,-0.8762778,-11.12346,-0.2727077,0.9321064,0.4143879,635,805,117
2464.172,26.94847,-33.00168,-0.7182605,-10.71645,-0.4814995,1.075917,0.9576727,638,777,67
2464.176,26.95237,-32.08709,-1.177947,-3.888183,-0.809601,0.6348976,1.600027,637,796,70
2464.18,26.95628,-24.18144,-3.347094,5.190629,-1.143029,-0.8000136,2.310559,663,810,135
2464.184,26.96019,-17.22868,-6.924031,9.112332,-1.227185,-3.097789,2.560896,624,762,127
2464.188,26.96409,-13.53682,-6.392518,6.315904,-1.026915,-3.653857,2.106028,614,790,68
2464.191,26.968,-8.30788,-4.170699,2.346318,-0.741424,-2.895389,1.51161,632,790,116
2464.195,26.97191,-5.401319,-4.122815,-0.07661445,-0.660464,-1.177117,0.9470201,621,780,85
2464.199,26.97581,-8.508993,-6.789956,1.47004,-0.8064052,-0.1352886,0.5528722,643,786,119
2464.203,26.97972,-12.71321,-9.232042,2.724601,-0.5784386,0.5496764,0.1470065,619,771,62
2464.207,26.98362,-14.74349,-8.983045,4.295198,0.4484763,0.8000136,-0.1331581,628,731,97
2464.211,26.98753,-12.29662,-9.940725,2.767697,2.761165,0.6562029,-0.3185141,622,764,66
2464.215,26.99144,-8.183381,-8.935161,0.2681506,4.6339,0.5581986,-0.40267,653,773,82
2464.219,26.99534,-4.802769,-7.852981,2.75812,5.891978,0.6721819,-0.5123922,599,784,110
2464.223,26.99925,-4.525041,-7.398083,17.57823,6.098639,0.7499462,-0.8649947,603,830,76
2464.227,27.00316,-6.833052,-7.019799,21.27966,5.727927,0.2716424,-1.212271,612,755,75
2464.23,27.00706,-10.17536,-4.788403,10.57279,5.232579,-0.5784386,-1.564873,623,777,61
2464.234,27.01097,-13.08192,0.1244985,-8.480262,4.790494,-0.8735168,-1.845038,649,811,80
2464.238,27.01487,-13.41711,6.483498,-6.59842,3.867975,-0.06711166,-1.796036,613,750,68
2464.242,27.01878,-10.87446,6.224924,3.916914,2.341451,0.2812298,-1.370995,619,752,74
2464.246,27.02269,-11.67413,3.184288,-1.886631,0.9864349,-0.07669904,-0.9278453,591,772,52
2464.25,27.02659,-18.33958,8.489839,-9.801862,-0.2471413,-0.5581986,-1.074852,635,802,75
2464.254,27.0305,-21.4281,17.60217,-11.55442,-1.478587,-0.5368933,-1.219728,628,778,63
2464.258,27.03441,-20.14481,25.47431,-10.23282,-2.305232,-0.4548679,-0.7829694,646,760,62
2464.262,27.03831,-14.51844,33.10223,-2.916138,-2.422411,-0.5933523,0.05326322,633,771,71
2464.266,27.04222,-3.931279,33.61938,1.335965,-2.147573,-0.9736517,1.073787,631,797,98
2464.27,27.04612,2.082955,27.27475,-6.014235,-2.038916,-1.265534,1.508414,630,793,66
2464.273,27.05003,4.084508,21.39459,-12.99573,-2.27434,-1.264469,1.801362,623,809,92
2464.277,27.05394,1.225831,17.99003,-12.56956,-2.883671,-0.7190535,2.13692,623,781,100
2464.281,27.05784,-3.481169,16.63491,-9.188946,-3.283145,0.1299623,2.313754,633,795,96
2464.285,27.06175,-9.634267,14.17846,-5.425261,-3.010437,1.220793,2.457565,616,791,91
2464.289,27.06566,-16.13692,12.3062,-1.058237,-2.03359,2.01335,2.590723,594,787,82
2464.293,27.06956,-22.2134,10.34295,1.771709,-0.6870956,1.814145,2.792058,608,791,78
2464.297,27.07347,-24.09525,7.120356,3.193865,0.03728426,0.9960222,3.074353,633,778,91
2464.301,27.07737,-24.09046,1.584961,3.931279,0.5890912,0.1246359,3.432282,627,800,80
2464.305,27.08128,-21.79202,-8.916007,1.417367,1.141963,-0.5709817,3.526025,583,776,74
2464.309,27.08519,-18.46887,-16.8073,-1.848324,1.359277,-0.644485,2.989132,605,770,91
2464.312,27.08909,-14.48492,-21.88779,-3.442862,1.204814,-0.5709817,2.083657,632,749,93
2464.316,27.093,-10.13226,-23.66908,-4.419696,0.6199839,-0.5070659,1.186705,596,780,102
2464.32,27.09691,-7.915231,-20.57098,-5.243302,-0.2929477,-0.4665858,0.5166533,624,792,82
2464.324,27.10081,-6.842628,-15.42345,-3.289633,-0.7893609,-0.4143879,0.479369,609,776,57
