t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2442.309,0.6953125,-3.955221,-6.722918,9.610325,-0.1406149,1.812015,0.6881608,-23,579,-506
2442.312,0.6992188,-3.663129,-7.326257,9.792285,-0.06924219,1.924933,0.7243798,-11,570,-526
2442.316,0.703125,-3.246537,-7.364564,9.768343,0.00958738,2.037851,0.813862,-34,538,-524
2442.32,0.7070312,-3.165135,-7.297527,9.639056,0.08628642,2.159291,0.8958874,-20,551,-516
2442.324,0.7109375,-3.423708,-6.449979,9.639056,0.1107875,2.344647,0.9480853,-2,555,-513
2442.328,0.7148438,-3.902549,-6.138733,9.730036,0.1565939,2.466087,0.999218,-35,583,-531
2442.332,0.71875,-4.510676,-6.047753,9.615114,0.2300971,2.579005,1.102549,-17,560,-512
2442.336,0.7226562,-4.175488,-6.172252,9.102755,0.2492719,2.672748,1.182444,-37,533,-560
2442.34,0.7265625,-4.22816,-6.368576,9.552865,0.1715076,2.804841,1.247425,3,514,-507
2442.344,0.7304688,-4.027047,-6.761225,8.633491,0.2503371,2.917759,1.34756,-26,572,-498
2442.348,0.734375,-4.970363,-4.951209,8.853758,0.1459412,3.095658,1.472195,-28,541,-545
2442.352,0.7382812,-3.639187,-8.99741,9.730036,0.3728426,3.252252,1.559547,35,531,-511
2442.355,0.7421875,-2.379836,-6.818686,9.399636,0.1885518,3.409911,1.503088,-2,548,-538
2442.359,0.7460938,-2.351106,-5.93762,8.743624,0.1949434,3.592072,1.788579,-38,530,-501
2442.363,0.75,-4.084508,-8.75799,9.509769,0.4058658,3.962784,2.065548,-30,563,-508
2442.367,0.7539062,-5.209783,-8.949526,9.92636,0.3771036,4.134291,2.068744,-6,557,-540
2442.371,0.7578125,-5.133168,-8.106767,10.3621,0.3728426,4.272776,2.172074,-58,555,-499
2442.375,0.7617188,-3.773262,-9.030929,10.05086,0.4303668,4.468784,2.431999,-2,575,-475
2442.379,0.765625,-3.280056,-9.725247,10.12747,0.5219796,4.706338,2.563026,-16,558,-508
2442.383,0.7695312,-3.1795,-9.720459,10.12268,0.6551376,4.963067,2.726012,-34,581,-489
2442.387,0.7734375,-2.418144,-8.020576,9.672575,0.7265103,5.234709,2.967827,-43,548,-479
2442.391,0.7773438,-2.135628,-4.635174,9.351752,0.5581986,5.65975,3.26184,-22,537,-507
2442.395,0.78125,-3.471592,-4.568137,10.04607,0.5464807,6.026201,3.428021,-11,486,-481
2442.398,0.7851562,-3.404555,-8.360552,5.315128,0.515588,6.292517,3.570766,-81,553,-487
2442.402,0.7890625,-2.652775,-7.762002,13.57512,0.2897519,6.584399,3.731621,-37,545,-501
2442.406,0.7929688,-2.379836,-6.248866,11.54484,0.5368933,6.997722,3.935087,-20,505,-470
2442.41,0.796875,-1.374272,-4.639963,13.66131,0.4207795,7.457916,4.180098,-45,500,-472
2442.414,0.8007812,-2.322376,-6.076484,9.720459,0.3163835,8.000136,4.224839,-42,519,-470
2442.418,0.8046875,-3.940856,-8.33661,14.43704,0.1970739,8.413459,4.344148,-85,554,-459
2442.422,0.8085938,-8.33661,-11.53526,16.29972,0.4335626,8.519985,4.511395,-55,548,-456
2442.426,0.8125,-15.42345,-12.94784,12.55041,0.6551376,8.414524,4.704208,-48,581,-456
2442.43,0.8164062,-20.36029,-8.676587,9.682152,0.5113269,8.309063,4.925783,-67,528,-423
2442.434,0.8203125,-26.10159,-4.371812,11.78426,0.3717773,8.083227,4.897021,-69,560,-428
2442.438,0.8242188,-32.36003,-0.8619126,14.45619,0.1533981,7.648599,4.89489,-73,577,-432
