t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2643.242,0.7518438,-7.972692,1.766921,1.977611,-0.1225054,-0.2567287,0.3131877,860,-663,471
2643.246,0.75575,-7.94875,1.762132,2.087744,-0.07243798,-0.2514024,0.3089267,865,-666,532
2643.25,0.7596563,-7.915231,1.872266,2.073379,-0.0330232,-0.237554,0.3078614,852,-653,435
2643.254,0.7635625,-7.8865,1.905785,2.15957,0.0181095,-0.2130529,0.2961435,853,-670,470
2643.258,0.7674688,-7.920019,2.015918,2.207454,0.04687164,-0.1928129,0.2844256,834,-630,525
2643.262,0.771375,-7.987057,2.121263,2.293645,0.07350325,-0.1768339,0.273773,881,-678,489
2643.266,0.7752813,-8.063671,2.327164,2.284068,0.09161274,-0.1640507,0.2641856,856,-652,502
2643.27,0.7791875,-8.049306,2.408567,2.322376,0.1075917,-0.1502023,0.2545982,878,-641,464
2643.273,0.7830938,-7.97748,2.456451,2.245761,0.1225054,-0.1438107,0.2450108,898,-642,490
2643.277,0.787,-7.881712,2.542642,2.25055,0.1310275,-0.144876,0.2343582,860,-653,504
2643.281,0.7909063,-7.819463,2.676717,2.154781,0.1406149,-0.149137,0.2247708,866,-639,520
2643.285,0.7948125,-7.747637,2.734178,2.130839,0.144876,-0.1363538,0.2226403,859,-631,511
2643.289,0.7987188,-7.752425,2.772486,2.274492,0.1352886,-0.1193096,0.2226403,933,-668,468
2643.293,0.802625,-7.785944,2.863465,2.327164,0.1097222,-0.1012001,0.2226403,865,-631,474
2643.297,0.8065313,-7.852981,2.901772,2.365471,0.07563377,-0.08309063,0.2258361,848,-631,477
2643.301,0.8104375,-7.790732,2.949656,2.317587,0.01065264,-0.07989483,0.2205097,870,-658,488
2643.305,0.8143438,-7.762002,2.973598,2.322376,-0.04261058,-0.0777643,0.2173139,866,-669,487
2643.309,0.81825,-7.742848,2.892196,2.312799,-0.1001349,-0.06817692,0.2087918,855,-665,511
2643.312,0.8221563,-7.623138,2.801216,2.389413,-0.1502023,-0.06498113,0.1960087,872,-664,467
2643.316,0.8260625,-7.589619,2.681506,2.303222,-0.2109224,-0.05858954,0.1747034,865,-648,516
2643.32,0.8299688,-7.565677,2.585738,2.341529,-0.2492719,-0.06072007,0.1512675,864,-672,482
2643.324,0.833875,-7.594408,2.552219,2.317587,-0.2801645,-0.05752428,0.1299623,862,-617,466
2643.328,0.8377813,-7.584831,2.566584,2.475605,-0.3089267,-0.04048005,0.09906959,886,-637,469
2643.332,0.8416875,-7.584831,2.63841,2.48997,-0.3217099,-0.0181095,0.07243798,865,-673,496
2643.336,0.8455938,-7.599196,2.72939,2.523489,-0.3312972,0.01065264,0.04900216,869,-641,487
2643.34,0.8495,-7.61835,2.839523,2.432509,-0.3312972,0.0479369,0.02876214,865,-641,467
2643.344,0.8534063,-7.637503,2.911349,2.37026,-0.3131877,0.108657,0.007456851,809,-690,495
2643.348,0.8573125,-7.819463,2.925714,2.375048,-0.2727077,0.1533981,-0.008522115,856,-656,504
2643.352,0.8612188,-7.94875,2.930503,2.403778,-0.2194445,0.1832255,-0.02130529,921,-621,513
2643.355,0.865125,-8.030152,2.82037,2.422932,-0.1619202,0.1992044,-0.03621899,870,-659,504
2643.359,0.8690313,-8.049306,2.72939,2.542642,-0.09800433,0.2098571,-0.05752428,871,-653,485
2643.363,0.8729375,-7.94875,2.691083,2.604891,-0.0628506,0.2109224,-0.0777643,843,-670,530
2643.367,0.8768438,-7.97748,2.691083,2.566584,-0.03834952,0.2098571,-0.09906959,886,-673,506
2643.371,0.88075,-7.852981,2.810793,2.695871,-0.02450108,0.2066613,-0.1214401,881,-688,487
2643.375,0.8846563,-7.776367,2.868254,2.700659,-0.007456851,0.2130529,-0.1427454,894,-672,518
2643.379,0.8885625,-7.742848,3.064578,2.695871,0.008522115,0.2183792,-0.1555286,845,-675,488
2643.383,0.8924688,-7.733271,3.265691,2.686294,0.02450108,0.2300971,-0.1661813,869,-662,509
2643.387,0.896375,-7.709329,3.53863,2.628833,0.03408846,0.2450108,-0.1747034,864,-651,502
2643.391,0.9002813,-7.704541,3.758897,2.528277,0.03408846,0.2450108,-0.1778992,876,-645,518
2643.395,0.9041875,-7.680599,3.916914,2.475605,0.03728426,0.2450108,-0.1768339,876,-613,503
2643.398,0.9080938,-7.575254,3.964798,2.418144,0.03834952,0.2482066,-0.1736381,860,-679,497
2643.402,0.912,-7.441179,3.902549,2.456451,0.03621899,0.2641856,-0.1661813,880,-681,484
2643.406,0.9159063,-7.383718,3.840299,2.509123,0.03621899,0.3121225,-0.1576591,874,-650,480
2643.41,0.9198125,-7.364564,3.821146,2.63841,0.04261058,0.3579289,-0.1523328,886,-650,473
2643.414,0.9237188,-7.354988,3.734955,2.844312,0.06072007,0.4037352,-0.1512675,866,-649,510
2643.418,0.927625,-7.412448,3.687071,3.098097,0.08841695,0.4474111,-0.1555286,845,-645,503
2643.422,0.9315313,-7.426814,3.557784,3.241749,0.1257012,0.4804343,-0.1672465,866,-652,486
2643.426,0.9354375,-7.268796,3.548207,3.500323,0.1438107,0.4910869,-0.1800297,837,-635,506
2643.43,0.9393438,-7.187393,3.41892,3.548207,0.1523328,0.4910869,-0.1981392,894,-670,483
2643.434,0.94325,-7.211335,3.32794,3.56736,0.1427454,0.4857606,-0.2109224,878,-662,492
2643.438,0.9471563,-7.19697,3.265691,3.572149,0.1352886,0.4814995,-0.2194445,859,-655,534
2643.441,0.9510625,-7.249643,3.313575,3.552995,0.1374191,0.4910869,-0.2386192,842,-654,490
2643.445,0.9549688,-7.16824,3.438074,3.706224,0.1555286,0.4846953,-0.2663161,811,-666,469
2643.449,0.958875,-7.201759,3.529053,3.859453,0.1821602,0.4729774,-0.2961435,849,-680,485
2643.453,0.9627813,-7.235277,3.581726,3.801992,0.2173139,0.427171,-0.3121225,870,-646,482
2643.457,0.9666875,-7.264008,3.754108,3.739743,0.2471413,0.3888215,-0.3174488,873,-655,497
2643.461,0.9705938,-7.311892,3.849876,3.730166,0.2865561,0.3557983,-0.3312972,864,-651,465
2643.465,0.9745,-7.369353,4.031836,3.687071,0.330232,0.3227751,-0.3419499,869,-649,521
2643.469,0.9784063,-7.398083,4.132392,3.62961,0.3930826,0.2993393,-0.350472,839,-640,510
2643.473,0.9823125,-7.508216,4.290409,3.5099,0.4474111,0.2972088,-0.3515373,855,-614,495
2643.477,0.9862188,-7.61835,4.400543,3.524265,0.515588,0.3067962,-0.3547331,843,-654,472
2643.48,0.990125,-7.910442,4.501099,3.639187,0.588026,0.3312972,-0.3536678,871,-662,499
2643.484,0.9940313,-8.106767,4.630386,3.701436,0.6934871,0.3568636,-0.3526025,884,-643,481
2643.488,0.9979375,-8.341399,4.702212,3.706224,0.753142,0.3643204,-0.3515373,894,-648,465
2643.492,1.001844,-8.5473,4.687847,3.739743,0.7925567,0.3621899,-0.3526025,884,-634,512
